int(self),self.cycle,highest_counter,faulty_transporter,faulty_transporter = highest_counter,average_com_range,init_com_radius,length(transporter),average_ties
123,4689,transporter(22),transporter(22),true,31.782857142857065,10.0,105,8.219047619047618
124,4205,transporter(21),transporter(22),false,21.2914285714287,10.0,105,8.247619047619047
125,1185,transporter(22),transporter(22),true,11.490476190476029,10.0,105,5.609523809523809
126,1337,transporter(22),transporter(22),true,10.392380952380751,10.0,105,5.79047619047619
127,9112,transporter(22),transporter(22),true,32.11142857142856,10.0,105,9.333333333333334
128,1002,transporter(22),transporter(22),true,16.560952380952177,10.0,105,5.447619047619048
129,5067,transporter(21),transporter(22),false,32.085714285714275,10.0,105,10.085714285714285
130,3132,transporter(22),transporter(22),true,17.35809523809527,10.0,105,8.961904761904762
131,4316,transporter(22),transporter(22),true,52.247619047619075,10.0,105,11.58095238095238
132,3577,transporter(22),transporter(22),true,39.143809523810596,10.0,105,9.933333333333334
133,4210,transporter(22),transporter(22),true,32.040952380952504,10.0,105,11.438095238095238
134,2955,transporter(21),transporter(22),false,25.09714285714269,10.0,105,10.39047619047619
135,1851,transporter(22),transporter(22),true,16.18571428571388,10.0,105,7.095238095238095
136,1026,transporter(21),transporter(22),false,16.379047619047498,10.0,105,5.304761904761905
137,1091,transporter(22),transporter(22),true,17.13047619047595,10.0,105,6.066666666666666
138,1814,transporter(22),transporter(22),true,18.029523809523273,10.0,105,7.247619047619048
139,10253,transporter(22),transporter(22),true,42.26666666666654,10.0,105,10.142857142857142
140,2109,transporter(22),transporter(22),true,17.743809523809173,10.0,105,6.038095238095238
141,9679,transporter(22),transporter(22),true,42.558095238095184,10.0,105,10.076190476190476
142,1063,transporter(22),transporter(22),true,14.361904761904558,10.0,105,6.038095238095238
143,6865,transporter(22),transporter(22),true,32.02952380952379,10.0,105,8.161904761904761
144,1132,transporter(22),transporter(22),true,16.562857142856938,10.0,105,4.723809523809524
145,5979,transporter(22),transporter(22),true,31.743809523809436,10.0,105,9.076190476190476
146,14148,transporter(22),transporter(22),true,52.30761904761876,10.0,105,11.257142857142858
147,2951,transporter(22),transporter(22),true,28.992380952380213,10.0,105,9.561904761904762
148,10897,transporter(22),transporter(22),true,31.970476190476152,10.0,105,8.933333333333334
149,1096,transporter(21),transporter(22),false,7.718095238095136,10.0,105,5.114285714285714
150,1004,transporter(22),transporter(22),true,16.577142857142707,10.0,105,5.895238095238096
151,1841,transporter(22),transporter(22),true,18.050476190475653,10.0,105,8.038095238095238
152,1889,transporter(21),transporter(22),false,14.344761904761457,10.0,105,6.3428571428571425
153,5178,transporter(21),transporter(22),false,21.42571428571429,10.0,105,8.40952380952381
154,3175,transporter(22),transporter(22),true,35.03047619047634,10.0,105,11.447619047619048
155,1041,transporter(22),transporter(22),true,9.512380952380873,10.0,105,5.0476190476190474
156,1784,transporter(22),transporter(22),true,14.500952380951926,10.0,105,7.238095238095238
157,1099,transporter(22),transporter(22),true,20.519047619047306,10.0,105,7.057142857142857
158,1167,transporter(22),transporter(22),true,11.166666666666522,10.0,105,5.723809523809524
159,5866,transporter(22),transporter(22),true,42.399047619047515,10.0,105,11.209523809523809
160,9441,transporter(22),transporter(22),true,21.42571428571429,10.0,105,9.123809523809523
161,916,transporter(22),transporter(22),true,11.218095238095204,10.0,105,5.019047619047619
162,4294,transporter(22),transporter(22),true,53.20761904761897,10.0,105,14.8
163,1703,transporter(22),transporter(22),true,23.23047619047583,10.0,105,6.9904761904761905
164,5105,transporter(22),transporter(22),true,49.976190476189664,10.0,105,10.704761904761904
165,2766,transporter(22),transporter(22),true,35.63904761904641,10.0,105,9.723809523809523
166,1083,transporter(22),transporter(22),true,15.49904761904755,10.0,105,5.3428571428571425
167,8410,transporter(22),transporter(22),true,21.42571428571429,10.0,105,10.076190476190476
168,8398,transporter(22),transporter(22),true,21.42571428571429,10.0,105,8.961904761904762
169,3805,transporter(22),transporter(22),true,49.09809523809644,10.0,105,9.60952380952381
170,1359,transporter(22),transporter(22),true,16.066666666666354,10.0,105,6.228571428571429
171,1891,transporter(22),transporter(22),true,18.201904761904224,10.0,105,6.866666666666666
172,3172,transporter(22),transporter(22),true,35.95999999999899,10.0,105,7.457142857142857
173,2917,transporter(22),transporter(22),true,28.24285714285622,10.0,105,7.828571428571428
174,2333,transporter(21),transporter(22),false,13.147619047618544,10.0,105,8.761904761904763
175,9134,transporter(22),transporter(22),true,21.42571428571429,10.0,105,8.457142857142857
176,1418,transporter(22),transporter(22),true,23.648571428570943,10.0,105,7.238095238095238
177,6436,transporter(22),transporter(22),true,21.42571428571429,10.0,105,9.704761904761904
178,8373,transporter(22),transporter(22),true,31.659999999999894,10.0,105,9.571428571428571
179,1623,transporter(22),transporter(22),true,11.537142857142628,10.0,105,6.266666666666667
180,4885,transporter(22),transporter(22),true,61.66952380952337,10.0,105,9.257142857142858
181,1503,transporter(22),transporter(22),true,18.980952380952036,10.0,105,7.238095238095238
182,1624,transporter(22),transporter(22),true,14.993333333332972,10.0,105,6.59047619047619
183,4777,transporter(22),transporter(22),true,32.13333333333334,10.0,105,11.276190476190477
184,1070,transporter(22),transporter(22),true,13.892380952380911,10.0,105,6.504761904761905
185,5167,transporter(22),transporter(22),true,21.425714285714285,10.0,105,8.933333333333334
186,10137,transporter(22),transporter(22),true,32.044761904761884,10.0,105,8.142857142857142
187,2841,transporter(21),transporter(22),false,23.5457142857138,10.0,105,10.647619047619047
188,7744,transporter(22),transporter(22),true,42.80285714285713,10.0,105,11.361904761904762
189,4610,transporter(22),transporter(22),true,42.37333333333322,10.0,105,9.58095238095238
190,1079,transporter(22),transporter(22),true,14.308571428571254,10.0,105,5.723809523809524
191,1289,transporter(22),transporter(22),true,14.238095238094918,10.0,105,6.895238095238096
192,1900,transporter(22),transporter(22),true,21.445714285713557,10.0,105,9.952380952380953
193,10979,transporter(22),transporter(22),true,31.879047619047554,10.0,105,9.038095238095238
194,4030,transporter(22),transporter(22),true,60.65142857142903,10.0,105,9.971428571428572
195,1432,transporter(22),transporter(22),true,14.43714285714254,10.0,105,7.238095238095238
196,5460,transporter(22),transporter(22),true,31.590476190476064,10.0,105,10.2
197,6502,transporter(22),transporter(22),true,21.425714285714285,10.0,105,10.219047619047618
198,4535,transporter(21),transporter(22),false,21.29809523809524,10.0,105,9.476190476190476
199,1326,transporter(22),transporter(22),true,20.26857142857101,10.0,105,5.809523809523809
200,5723,transporter(22),transporter(22),true,94.30857142857093,25.0,105,17.885714285714286
201,2532,transporter(22),transporter(22),true,35.82095238095119,25.0,105,13.40952380952381
202,2358,transporter(22),transporter(22),true,32.87904761904648,25.0,105,9.885714285714286
203,7561,transporter(22),transporter(22),true,72.9209523809519,25.0,105,10.847619047619048
204,2590,transporter(22),transporter(22),true,49.449523809522084,25.0,105,8.123809523809523
205,2822,transporter(22),transporter(22),true,42.07238095238073,25.0,105,13.095238095238095
206,1767,transporter(22),transporter(22),true,29.325714285713346,25.0,105,10.961904761904762
207,1290,transporter(22),transporter(22),true,19.88476190476162,25.0,105,7.59047619047619
208,1194,transporter(22),transporter(22),true,27.121904761904414,25.0,105,6.847619047619047
209,3054,transporter(22),transporter(22),true,16.834285714285624,25.0,105,7.942857142857143
210,3818,transporter(22),transporter(22),true,52.40095238095228,25.0,105,11.057142857142857
211,18464,transporter(22),transporter(22),true,53.15238095238086,25.0,105,11.980952380952381
212,2035,transporter(22),transporter(22),true,20.120952380951703,25.0,105,10.447619047619048
213,2225,transporter(22),transporter(22),true,13.445714285714066,25.0,105,7.733333333333333
214,1106,transporter(22),transporter(22),true,26.85619047618991,25.0,105,7.428571428571429
215,3171,transporter(22),transporter(22),true,54.25619047619106,25.0,105,11.257142857142858
216,4932,transporter(22),transporter(22),true,21.425714285714285,25.0,105,7.933333333333334
217,5816,transporter(22),transporter(22),true,41.81047619047596,25.0,105,9.114285714285714
218,1305,transporter(22),transporter(22),true,26.719047619047114,25.0,105,8.485714285714286
219,927,transporter(22),transporter(22),true,19.139047619047474,25.0,105,5.571428571428571
220,2554,transporter(22),transporter(22),true,45.91714285714114,25.0,105,10.219047619047618
221,4125,transporter(22),transporter(22),true,25.948571428570993,25.0,105,7.314285714285714
222,6585,transporter(22),transporter(22),true,41.97333333333313,25.0,105,9.942857142857143
223,8118,transporter(22),transporter(22),true,41.10952380952342,25.0,105,10.18095238095238
224,7455,transporter(22),transporter(22),true,63.37714285714265,25.0,105,11.447619047619048
225,3455,transporter(22),transporter(22),true,55.03904761904645,25.0,105,9.82857142857143
226,2154,transporter(22),transporter(22),true,36.867619047617794,25.0,105,10.742857142857142
227,5302,transporter(22),transporter(22),true,47.34476190476083,25.0,105,9.447619047619048
228,4980,transporter(22),transporter(22),true,42.69047619047616,25.0,105,12.161904761904761
229,2134,transporter(22),transporter(22),true,21.33428571428498,25.0,105,9.82857142857143
230,1195,transporter(22),transporter(22),true,20.68857142857097,25.0,105,7.0476190476190474
231,10515,transporter(22),transporter(22),true,42.32571428571417,25.0,105,8.485714285714286
232,2681,transporter(22),transporter(22),true,30.2352380952374,25.0,105,10.133333333333333
233,3242,transporter(22),transporter(22),true,52.150476190474755,25.0,105,9.752380952380953
234,1476,transporter(22),transporter(22),true,13.423809523809231,25.0,105,8.685714285714285
235,1952,transporter(22),transporter(22),true,30.29047619047543,25.0,105,6.9904761904761905
236,20090,transporter(22),transporter(22),true,32.014285714285684,25.0,105,8.314285714285715
237,2206,transporter(22),transporter(22),true,26.94952380952311,25.0,105,8.657142857142857
238,4408,transporter(22),transporter(22),true,80.05142857142746,25.0,105,11.533333333333333
239,7371,transporter(22),transporter(22),true,31.98380952380949,25.0,105,9.714285714285714
240,3076,transporter(22),transporter(22),true,36.19619047619087,25.0,105,11.542857142857143
241,4196,transporter(22),transporter(22),true,42.40476190476212,25.0,105,10.352380952380953
242,16801,transporter(22),transporter(22),true,52.25333333333303,25.0,105,8.733333333333333
243,15129,transporter(22),transporter(22),true,32.05333333333331,25.0,105,14.971428571428572
244,5903,transporter(22),transporter(22),true,42.086666666666495,25.0,105,11.285714285714286
245,5053,transporter(22),transporter(22),true,42.04285714285695,25.0,105,10.438095238095238
246,6397,transporter(22),transporter(22),true,25.90095238095216,25.0,105,10.99047619047619
247,8665,transporter(22),transporter(22),true,71.83047619047547,25.0,105,10.59047619047619
248,2299,transporter(22),transporter(22),true,27.21047619047512,25.0,105,10.771428571428572
249,1801,transporter(22),transporter(22),true,13.514285714285327,25.0,105,7.933333333333334
250,1842,transporter(22),transporter(22),true,14.947619047618641,25.0,105,8.257142857142858
251,3510,transporter(22),transporter(22),true,71.03238095238338,25.0,105,15.209523809523809
252,2279,transporter(22),transporter(22),true,39.845714285712745,25.0,105,12.533333333333333
253,1974,transporter(22),transporter(22),true,22.956190476189885,25.0,105,8.17142857142857
254,3296,transporter(22),transporter(22),true,19.11428571428546,25.0,105,9.18095238095238
255,5476,transporter(63),transporter(22),false,42.717142857142825,25.0,105,10.6
256,1726,transporter(22),transporter(22),true,9.949523809523482,25.0,105,6.371428571428571
257,7131,transporter(22),transporter(22),true,41.553333333333036,25.0,105,7.59047619047619
258,2697,transporter(22),transporter(22),true,53.49238095237958,25.0,105,13.057142857142857
259,4625,transporter(22),transporter(22),true,32.89047619047612,25.0,105,13.876190476190477
260,2401,transporter(22),transporter(22),true,20.68857142857061,25.0,105,8.885714285714286
261,6859,transporter(22),transporter(22),true,63.69238095238083,25.0,105,11.561904761904762
262,3345,transporter(22),transporter(22),true,18.27809523809577,25.0,105,7.742857142857143
263,671,transporter(22),transporter(22),true,16.79619047619044,25.0,105,5.019047619047619
264,7542,transporter(22),transporter(22),true,52.611428571428355,25.0,105,10.266666666666667
265,2760,transporter(22),transporter(22),true,31.882857142856594,25.0,105,7.504761904761905
266,1852,transporter(22),transporter(22),true,14.35809523809479,25.0,105,7.352380952380952
267,8926,transporter(22),transporter(22),true,52.54095238095214,25.0,105,12.476190476190476
268,2072,transporter(22),transporter(22),true,30.281904761903764,25.0,105,8.104761904761904
269,2479,transporter(22),transporter(22),true,54.94380952380742,25.0,105,14.495238095238095
270,5378,transporter(22),transporter(22),true,31.985714285714252,25.0,105,11.914285714285715
271,7920,transporter(22),transporter(22),true,72.30952380952318,25.0,105,10.676190476190476
272,4507,transporter(22),transporter(22),true,51.94476190476155,25.0,105,10.18095238095238
273,2372,transporter(22),transporter(22),true,13.907619047618521,25.0,105,9.18095238095238
274,2835,transporter(22),transporter(22),true,51.234285714284134,25.0,105,10.380952380952381
275,6466,transporter(22),transporter(22),true,84.26095238095203,25.0,105,15.361904761904762
276,4711,transporter(22),transporter(22),true,42.694285714285684,25.0,105,9.628571428571428
277,3191,transporter(22),transporter(22),true,15.89809523809511,25.0,105,9.057142857142857
278,4175,transporter(22),transporter(22),true,70.48380952380883,25.0,105,9.58095238095238
279,1102,transporter(22),transporter(22),true,18.54952380952353,25.0,105,7.714285714285714
280,2985,transporter(22),transporter(22),true,27.85047619047578,25.0,105,9.60952380952381
281,7204,transporter(22),transporter(22),true,62.3323809523805,25.0,105,9.704761904761904
282,8748,transporter(22),transporter(22),true,21.42571428571429,25.0,105,9.047619047619047
283,3347,transporter(22),transporter(22),true,56.71523809523926,25.0,105,9.561904761904762
284,3184,transporter(22),transporter(22),true,26.892380952381185,25.0,105,7.40952380952381
285,1054,transporter(22),transporter(22),true,20.89714285714259,25.0,105,6.9904761904761905
286,3008,transporter(22),transporter(22),true,61.6999999999978,25.0,105,11.209523809523809
287,4892,transporter(22),transporter(22),true,52.67428571428551,25.0,105,9.323809523809524
288,11551,transporter(22),transporter(22),true,52.16380952380921,25.0,105,8.304761904761905
289,3614,transporter(22),transporter(22),true,26.899999999999643,25.0,105,10.247619047619047
290,4767,transporter(22),transporter(22),true,42.058095238095056,25.0,105,9.257142857142858
291,1676,transporter(22),transporter(22),true,33.76476190476095,25.0,105,7.333333333333333
292,1772,transporter(22),transporter(22),true,23.70190476190426,25.0,105,8.495238095238095
293,2287,transporter(22),transporter(22),true,49.459047619045876,25.0,105,10.923809523809524
294,3201,transporter(22),transporter(22),true,46.95142857142768,25.0,105,9.533333333333333
295,4171,transporter(22),transporter(22),true,52.82761904761888,25.0,105,12.552380952380952
296,7892,transporter(22),transporter(22),true,42.507619047618974,25.0,105,8.6
297,6524,transporter(21),transporter(22),false,21.42571428571429,25.0,105,7.819047619047619
298,4042,transporter(22),transporter(22),true,66.80571428571497,25.0,105,11.695238095238095
299,6913,transporter(22),transporter(22),true,42.486666666666586,25.0,105,11.504761904761905
300,13247,transporter(22),transporter(22),true,19.16761904761874,50.0,105,9.533333333333333
301,16086,transporter(22),transporter(22),true,21.42571428571429,50.0,105,8.00952380952381
302,19698,transporter(22),transporter(22),true,20.86761904761831,50.0,105,9.019047619047619
303,8920,transporter(22),transporter(22),true,9.39714285714281,50.0,105,7.057142857142857
304,7911,transporter(22),transporter(22),true,24.94857142857113,50.0,105,9.6
305,15812,transporter(22),transporter(22),true,32.05333333333331,50.0,105,10.380952380952381
306,12001,transporter(22),transporter(22),true,23.64476190476153,50.0,105,8.552380952380952
307,9588,transporter(22),transporter(22),true,12.598095238095143,50.0,105,7.438095238095238
308,11086,transporter(22),transporter(22),true,15.207619047618849,50.0,105,8.533333333333333
309,10198,transporter(22),transporter(22),true,31.53428571428538,50.0,105,11.847619047619048
310,7503,transporter(22),transporter(22),true,31.93809523809519,50.0,105,9.857142857142858
311,11631,transporter(22),transporter(22),true,30.984761904762124,50.0,105,9.82857142857143
312,8031,transporter(22),transporter(22),true,21.09238095238077,50.0,105,9.40952380952381
313,5446,transporter(22),transporter(22),true,17.030476190475824,50.0,105,7.828571428571428
314,15179,transporter(22),transporter(22),true,22.6342857142854,50.0,105,9.866666666666667
315,6518,transporter(22),transporter(22),true,22.502857142856914,50.0,105,10.047619047619047
316,17630,transporter(22),transporter(22),true,16.788571428571043,50.0,105,8.857142857142858
317,8628,transporter(22),transporter(22),true,23.252380952381003,50.0,105,8.41904761904762
318,7423,transporter(22),transporter(22),true,19.951428571428448,50.0,105,7.571428571428571
319,8352,transporter(22),transporter(22),true,22.19999999999974,50.0,105,7.333333333333333
320,3775,transporter(22),transporter(22),true,26.97523809523805,50.0,105,6.885714285714286
321,13179,transporter(22),transporter(22),true,17.821904761904516,50.0,105,7.771428571428571
322,28930,transporter(22),transporter(22),true,16.125714285713833,50.0,105,8.447619047619048
323,3041,transporter(22),transporter(22),true,20.83619047619001,50.0,105,8.952380952380953
324,9462,transporter(22),transporter(22),true,21.056190476190235,50.0,105,8.666666666666666
325,4971,transporter(22),transporter(22),true,17.436190476190287,50.0,105,8.742857142857142
326,11176,transporter(22),transporter(22),true,19.66666666666628,50.0,105,7.704761904761905
327,6590,transporter(22),transporter(22),true,15.47999999999987,50.0,105,8.80952380952381
328,17511,transporter(22),transporter(22),true,15.701904761904439,50.0,105,9.971428571428572
329,15585,transporter(22),transporter(22),true,22.016190476190374,50.0,105,9.447619047619048
330,2339,transporter(22),transporter(22),true,26.543809523809173,50.0,105,7.514285714285714
331,7705,transporter(22),transporter(22),true,18.675238095238093,50.0,105,9.647619047619047
332,21319,transporter(22),transporter(22),true,14.77523809523782,50.0,105,8.895238095238096
333,11893,transporter(22),transporter(22),true,24.132380952380576,50.0,105,9.085714285714285
334,5560,transporter(22),transporter(22),true,11.990476190476054,50.0,105,6.942857142857143
335,15121,transporter(22),transporter(22),true,24.97809523809499,50.0,105,10.142857142857142
336,7688,transporter(22),transporter(22),true,14.229523809523517,50.0,105,7.723809523809524
