int(self),self.cycle,highest_counter,faulty_transporter,faulty_transporter = highest_counter,average_com_range,init_com_radius,length(transporter),average_ties
389,6601,transporter(22),transporter(22),true,25.639999999999826,50.0,50,6.1
390,1278,transporter(22),transporter(22),true,43.13399999999862,50.0,50,8.08
391,1065,transporter(22),transporter(22),true,19.641999999999513,50.0,50,5.0
392,1762,transporter(22),transporter(22),true,28.353999999999242,50.0,50,5.72
393,1705,transporter(22),transporter(22),true,25.67799999999914,50.0,50,7.24
394,753,transporter(22),transporter(22),true,27.26599999999949,50.0,50,4.6
395,1905,transporter(22),transporter(22),true,31.901999999998797,50.0,50,5.8
396,4770,transporter(22),transporter(22),true,37.494,50.0,50,7.1
397,2265,transporter(22),transporter(22),true,40.26199999999856,50.0,50,6.04
398,3760,transporter(22),transporter(22),true,67.77399999999972,50.0,50,7.84
399,1722,transporter(22),transporter(22),true,21.36199999999917,50.0,50,5.82
